l3_index_code,l3_industry_code,l3_name,l2_code,l2_name,l1_code,l1_name,股票代码,ts_code,股票简称,纳入时间,申万3级
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,603390.SH,603390.SH,通达电气,2021-12-13,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,603786.SH,603786.SH,科博达,2021-12-13,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,605005.SH,605005.SH,合兴股份,2021-12-13,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,605333.SH,605333.SH,沪光股份,2021-12-13,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,688533.SH,688533.SH,上声电子,2021-12-13,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,688667.SH,688667.SH,菱电电控,2021-12-13,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,000901.SZ,000901.SZ,航天科技,2022-08-01,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,002870.SZ,002870.SZ,香山股份,2022-08-01,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,300745.SZ,300745.SZ,欣锐科技,2022-08-01,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,301310.SZ,301310.SZ,鑫宏业,2023-06-02,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,301488.SZ,301488.SZ,豪恩汽电,2023-07-04,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,301499.SZ,301499.SZ,维科精密,2023-07-21,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,688612.SH,688612.SH,威迈斯,2023-07-26,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,002937.SZ,002937.SZ,兴瑞科技,2024-07-31,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,600651.SH,600651.SH,飞乐音响,2024-07-31,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,301607.SZ,301607.SZ,富特科技,2024-09-04,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,301631.SZ,301631.SZ,壹连科技,2024-11-22,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,301581.SZ,301581.SZ,黄山谷捷,2025-01-03,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,603202.SH,603202.SH,天有为,2025-04-24,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,301656.SZ,301656.SZ,联合动力,2025-09-25,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,603376.SH,603376.SH,大明电子,2025-11-07,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,603293.SH,603293.SH,埃泰克,2026-04-16,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,001365.SZ,001365.SZ,天海电子,2026-05-18,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,301655.SZ,301655.SZ,绿控传动,2026-08-20,汽车电子电气系统
850926.SI,280206,汽车电子电气系统,280200,汽车零部件,280000,汽车,000980.SZ,000980.SZ,众泰汽车,2021-12-13,汽车电子电气系统
850232.SI,280302,汽车经销商,280300,汽车服务,280000,汽车,600386.SH,600386.SH,北巴传媒,2021-12-13,汽车经销商
850232.SI,280302,汽车经销商,280300,汽车服务,280000,汽车,600653.SH,600653.SH,申华控股,2021-12-13,汽车经销商
850232.SI,280302,汽车经销商,280300,汽车服务,280000,汽车,600822.SH,600822.SH,上海物贸,2021-12-13,汽车经销商
850232.SI,280302,汽车经销商,280300,汽车服务,280000,汽车,600335.SH,600335.SH,国机汽车,2021-12-13,汽车经销商
850233.SI,280303,汽车综合服务,280300,汽车服务,280000,汽车,300825.SZ,300825.SZ,阿尔特,2021-12-13,汽车综合服务
850233.SI,280303,汽车综合服务,280300,汽车服务,280000,汽车,601965.SH,601965.SH,中国汽研,2021-12-13,汽车综合服务
850233.SI,280303,汽车综合服务,280300,汽车服务,280000,汽车,301215.SZ,301215.SZ,中汽股份,2022-03-08,汽车综合服务
850233.SI,280303,汽车综合服务,280300,汽车服务,280000,汽车,600676.SH,600676.SH,久事动娱,2024-07-31,汽车综合服务
850233.SI,280303,汽车综合服务,280300,汽车服务,280000,汽车,000757.SZ,000757.SZ,浩物股份,2021-12-13,汽车综合服务
858811.SI,280401,其他运输设备,280400,摩托车及其他,280000,汽车,300994.SZ,300994.SZ,久祺股份,2021-12-13,其他运输设备
858811.SI,280401,其他运输设备,280400,摩托车及其他,280000,汽车,600099.SH,600099.SH,林海股份,2021-12-13,其他运输设备
858811.SI,280401,其他运输设备,280400,摩托车及其他,280000,汽车,600679.SH,600679.SH,上海凤凰,2021-12-13,其他运输设备
858811.SI,280401,其他运输设备,280400,摩托车及其他,280000,汽车,603529.SH,603529.SH,爱玛科技,2021-12-13,其他运输设备
858811.SI,280401,其他运输设备,280400,摩托车及其他,280000,汽车,600818.SH,600818.SH,ST中路,2022-08-01,其他运输设备
858811.SI,280401,其他运输设备,280400,摩托车及其他,280000,汽车,301322.SZ,301322.SZ,绿通科技,2023-03-06,其他运输设备
858811.SI,280401,其他运输设备,280400,摩托车及其他,280000,汽车,603468.SH,603468.SH,津富士达,2026-08-06,其他运输设备
858811.SI,280401,其他运输设备,280400,摩托车及其他,280000,汽车,002105.SZ,002105.SZ,信隆健康,2021-12-13,其他运输设备
858812.SI,280402,摩托车,280400,摩托车及其他,280000,汽车,003033.SZ,003033.SZ,征和工业,2021-12-13,摩托车
858812.SI,280402,摩托车,280400,摩托车及其他,280000,汽车,601777.SH,601777.SH,千里科技,2021-12-13,摩托车
858812.SI,280402,摩托车,280400,摩托车及其他,280000,汽车,603129.SH,603129.SH,春风动力,2021-12-13,摩托车
858812.SI,280402,摩托车,280400,摩托车及其他,280000,汽车,603766.SH,603766.SH,隆鑫通用,2021-12-13,摩托车
858812.SI,280402,摩托车,280400,摩托车及其他,280000,汽车,603776.SH,603776.SH,永安行,2021-12-13,摩托车
858812.SI,280402,摩托车,280400,摩托车及其他,280000,汽车,603787.SH,603787.SH,新日股份,2021-12-13,摩托车
858812.SI,280402,摩托车,280400,摩托车及其他,280000,汽车,301345.SZ,301345.SZ,涛涛车业,2023-03-20,摩托车
858812.SI,280402,摩托车,280400,摩托车及其他,280000,汽车,000913.SZ,000913.SZ,钱江摩托,2021-12-13,摩托车
850951.SI,280501,电动乘用车,280500,乘用车,280000,汽车,600733.SH,600733.SH,北汽蓝谷,2022-08-01,电动乘用车
850951.SI,280501,电动乘用车,280500,乘用车,280000,汽车,601127.SH,601127.SH,赛力斯,2024-07-31,电动乘用车
850951.SI,280501,电动乘用车,280500,乘用车,280000,汽车,002594.SZ,002594.SZ,比亚迪,2021-12-13,电动乘用车
850952.SI,280502,综合乘用车,280500,乘用车,280000,汽车,000625.SZ,000625.SZ,长安汽车,2021-12-13,综合乘用车
850952.SI,280502,综合乘用车,280500,乘用车,280000,汽车,600104.SH,600104.SH,上汽集团,2021-12-13,综合乘用车
850952.SI,280502,综合乘用车,280500,乘用车,280000,汽车,601238.SH,601238.SH,广汽集团,2021-12-13,综合乘用车
850952.SI,280502,综合乘用车,280500,乘用车,280000,汽车,601633.SH,601633.SH,长城汽车,2021-12-13,综合乘用车
850952.SI,280502,综合乘用车,280500,乘用车,280000,汽车,000572.SZ,000572.SZ,海马汽车,2021-12-13,综合乘用车
850912.SI,280601,商用载货车,280600,商用车,280000,汽车,000800.SZ,000800.SZ,一汽解放,2021-12-13,商用载货车
850912.SI,280601,商用载货车,280600,商用车,280000,汽车,000951.SZ,000951.SZ,中国重汽,2021-12-13,商用载货车
850912.SI,280601,商用载货车,280600,商用车,280000,汽车,301039.SZ,301039.SZ,中集车辆,2021-12-13,商用载货车
850912.SI,280601,商用载货车,280600,商用车,280000,汽车,600006.SH,600006.SH,东风股份,2021-12-13,商用载货车
850912.SI,280601,商用载货车,280600,商用车,280000,汽车,600166.SH,600166.SH,福田汽车,2021-12-13,商用载货车
850912.SI,280601,商用载货车,280600,商用车,280000,汽车,600418.SH,600418.SH,江淮汽车,2021-12-13,商用载货车
850912.SI,280601,商用载货车,280600,商用车,280000,汽车,600375.SH,600375.SH,汉马科技,2023-07-06,商用载货车
850912.SI,280601,商用载货车,280600,商用车,280000,汽车,000550.SZ,000550.SZ,江铃汽车,2021-12-13,商用载货车
850913.SI,280602,商用载客车,280600,商用车,280000,汽车,000957.SZ,000957.SZ,中通客车,2021-12-13,商用载客车
850913.SI,280602,商用载客车,280600,商用车,280000,汽车,600066.SH,600066.SH,宇通客车,2021-12-13,商用载客车
850913.SI,280602,商用载客车,280600,商用车,280000,汽车,600303.SH,600303.SH,曙光股份,2021-12-13,商用载客车
850913.SI,280602,商用载客车,280600,商用车,280000,汽车,600686.SH,600686.SH,金龙汽车,2021-12-13,商用载客车
850913.SI,280602,商用载客车,280600,商用车,280000,汽车,000868.SZ,000868.SZ,安凯客车,2021-12-13,商用载客车
851112.SI,330102,空调,330100,白色家电,330000,家用电器,000651.SZ,000651.SZ,格力电器,2021-12-13,空调
851112.SI,330102,空调,330100,白色家电,330000,家用电器,000921.SZ,000921.SZ,海信家电,2021-12-13,空调
851112.SI,330102,空调,330100,白色家电,330000,家用电器,600854.SH,600854.SH,春兰股份,2026-07-02,空调
851112.SI,330102,空调,330100,白色家电,330000,家用电器,000333.SZ,000333.SZ,美的集团,2021-12-13,空调
851116.SI,330106,冰洗,330100,白色家电,330000,家用电器,002668.SZ,002668.SZ,TCL智家,2021-12-13,冰洗
851116.SI,330106,冰洗,330100,白色家电,330000,家用电器,600336.SH,600336.SH,澳柯玛,2021-12-13,冰洗
851116.SI,330106,冰洗,330100,白色家电,330000,家用电器,600690.SH,600690.SH,海尔智家,2021-12-13,冰洗
851116.SI,330106,冰洗,330100,白色家电,330000,家用电器,600983.SH,600983.SH,惠而浦,2021-12-13,冰洗
851116.SI,330106,冰洗,330100,白色家电,330000,家用电器,001387.SZ,001387.SZ,雪祺电气,2024-01-11,冰洗
851116.SI,330106,冰洗,330100,白色家电,330000,家用电器,000016.SZ,000016.SZ,*ST康佳A,2024-07-31,冰洗
851116.SI,330106,冰洗,330100,白色家电,330000,家用电器,000521.SZ,000521.SZ,长虹美菱,2021-12-13,冰洗
851121.SI,330201,彩电,330200,黑色家电,330000,家用电器,600060.SH,600060.SH,海信视像,2021-12-13,彩电
851121.SI,330201,彩电,330200,黑色家电,330000,家用电器,600839.SH,600839.SH,四川长虹,2021-12-13,彩电
851121.SI,330201,彩电,330200,黑色家电,330000,家用电器,002848.SZ,002848.SZ,高斯贝尔,2024-07-31,彩电
851121.SI,330201,彩电,330200,黑色家电,330000,家用电器,002429.SZ,002429.SZ,兆驰股份,2021-12-13,彩电
851122.SI,330202,其他黑色家电,330200,黑色家电,330000,家用电器,000810.SZ,000810.SZ,创维数字,2021-12-13,其他黑色家电
851122.SI,330202,其他黑色家电,330200,黑色家电,330000,家用电器,688609.SH,688609.SH,九联科技,2021-12-13,其他黑色家电
851122.SI,330202,其他黑色家电,330200,黑色家电,330000,家用电器,301578.SZ,301578.SZ,辰奕智能,2023-12-28,其他黑色家电
851122.SI,330202,其他黑色家电,330200,黑色家电,330000,家用电器,688696.SH,688696.SH,极米科技,2024-07-31,其他黑色家电
851122.SI,330202,其他黑色家电,330200,黑色家电,330000,家用电器,000801.SZ,000801.SZ,四川九洲,2021-12-13,其他黑色家电
851131.SI,330301,厨房小家电,330300,小家电,330000,家用电器,002032.SZ,002032.SZ,苏泊尔,2021-12-13,厨房小家电
851131.SI,330301,厨房小家电,330300,小家电,330000,家用电器,002242.SZ,002242.SZ,九阳股份,2021-12-13,厨房小家电
851131.SI,330301,厨房小家电,330300,小家电,330000,家用电器,002403.SZ,002403.SZ,爱仕达,2021-12-13,厨房小家电
851131.SI,330301,厨房小家电,330300,小家电,330000,家用电器,002705.SZ,002705.SZ,新宝股份,2021-12-13,厨房小家电
851131.SI,330301,厨房小家电,330300,小家电,330000,家用电器,002959.SZ,002959.SZ,小熊电器,2021-12-13,厨房小家电
851131.SI,330301,厨房小家电,330300,小家电,330000,家用电器,300824.SZ,300824.SZ,北鼎股份,2021-12-13,厨房小家电
851131.SI,330301,厨房小家电,330300,小家电,330000,家用电器,603215.SH,603215.SH,比依股份,2022-02-18,厨房小家电
851131.SI,330301,厨房小家电,330300,小家电,330000,家用电器,001259.SZ,001259.SZ,利仁科技,2022-08-31,厨房小家电
851131.SI,330301,厨房小家电,330300,小家电,330000,家用电器,002005.SZ,002005.SZ,德豪润达,2021-12-13,厨房小家电
851132.SI,330302,清洁小家电,330300,小家电,330000,家用电器,603355.SH,603355.SH,莱克电气,2021-12-13,清洁小家电
851132.SI,330302,清洁小家电,330300,小家电,330000,家用电器,603486.SH,603486.SH,科沃斯,2021-12-13,清洁小家电
851132.SI,330302,清洁小家电,330300,小家电,330000,家用电器,605555.SH,605555.SH,德昌股份,2021-12-13,清洁小家电
851132.SI,330302,清洁小家电,330300,小家电,330000,家用电器,688169.SH,688169.SH,石头科技,2021-12-13,清洁小家电
851132.SI,330302,清洁小家电,330300,小家电,330000,家用电器,301187.SZ,301187.SZ,欧圣电气,2022-04-22,清洁小家电
851132.SI,330302,清洁小家电,330300,小家电,330000,家用电器,301332.SZ,301332.SZ,德尔玛,2023-05-18,清洁小家电
851132.SI,330302,清洁小家电,330300,小家电,330000,家用电器,300272.SZ,300272.SZ,开能健康,2024-05-22,清洁小家电
851132.SI,330302,清洁小家电,330300,小家电,330000,家用电器,603219.SH,603219.SH,富佳股份,2021-12-13,清洁小家电
851133.SI,330303,个护小家电,330300,小家电,330000,家用电器,688793.SH,688793.SH,倍轻松,2021-12-13,个护小家电
851133.SI,330303,个护小家电,330300,小家电,330000,家用电器,003023.SZ,003023.SZ,彩虹集团,2024-07-31,个护小家电
851133.SI,330303,个护小家电,330300,小家电,330000,家用电器,603868.SH,603868.SH,飞科电器,2021-12-13,个护小家电
851141.SI,330401,厨房电器,330400,厨卫电器,330000,家用电器,002508.SZ,002508.SZ,老板电器,2021-12-13,厨房电器
851141.SI,330401,厨房电器,330400,厨卫电器,330000,家用电器,002677.SZ,002677.SZ,浙江美大,2021-12-13,厨房电器
851141.SI,330401,厨房电器,330400,厨卫电器,330000,家用电器,300894.SZ,300894.SZ,火星人,2021-12-13,厨房电器
851141.SI,330401,厨房电器,330400,厨卫电器,330000,家用电器,300911.SZ,300911.SZ,亿田智能,2021-12-13,厨房电器
851141.SI,330401,厨房电器,330400,厨卫电器,330000,家用电器,605336.SH,605336.SH,*ST帅电,2021-12-13,厨房电器
851141.SI,330401,厨房电器,330400,厨卫电器,330000,家用电器,002035.SZ,002035.SZ,华帝股份,2021-12-13,厨房电器
851142.SI,330402,卫浴电器,330400,厨卫电器,330000,家用电器,603366.SH,603366.SH,日出东方,2021-12-13,卫浴电器
851142.SI,330402,卫浴电器,330400,厨卫电器,330000,家用电器,603551.SH,603551.SH,奥普科技,2021-12-13,卫浴电器
851142.SI,330402,卫浴电器,330400,厨卫电器,330000,家用电器,002543.SZ,002543.SZ,万和电气,2021-12-13,卫浴电器
851151.SI,330501,照明设备Ⅲ,330500,照明设备Ⅱ,330000,家用电器,002076.SZ,002076.SZ,星光股份,2021-12-13,照明设备Ⅲ
851151.SI,330501,照明设备Ⅲ,330500,照明设备Ⅱ,330000,家用电器,002723.SZ,002723.SZ,小崧股份,2021-12-13,照明设备Ⅲ
851151.SI,330501,照明设备Ⅲ,330500,照明设备Ⅱ,330000,家用电器,300625.SZ,300625.SZ,三雄极光,2021-12-13,照明设备Ⅲ
851151.SI,330501,照明设备Ⅲ,330500,照明设备Ⅱ,330000,家用电器,600261.SH,600261.SH,阳光照明,2021-12-13,照明设备Ⅲ
851151.SI,330501,照明设备Ⅲ,330500,照明设备Ⅱ,330000,家用电器,603303.SH,603303.SH,得邦照明,2021-12-13,照明设备Ⅲ
851151.SI,330501,照明设备Ⅲ,330500,照明设备Ⅱ,330000,家用电器,603515.SH,603515.SH,欧普照明,2021-12-13,照明设备Ⅲ
851151.SI,330501,照明设备Ⅲ,330500,照明设备Ⅱ,330000,家用电器,605365.SH,605365.SH,立达信,2021-12-13,照明设备Ⅲ
851151.SI,330501,照明设备Ⅲ,330500,照明设备Ⅱ,330000,家用电器,301362.SZ,301362.SZ,民爆光电,2023-08-04,照明设备Ⅲ
851151.SI,330501,照明设备Ⅲ,330500,照明设备Ⅱ,330000,家用电器,001326.SZ,001326.SZ,联域股份,2023-11-09,照明设备Ⅲ
851151.SI,330501,照明设备Ⅲ,330500,照明设备Ⅱ,330000,家用电器,002638.SZ,002638.SZ,勤上股份,2024-07-31,照明设备Ⅲ
851151.SI,330501,照明设备Ⅲ,330500,照明设备Ⅱ,330000,家用电器,002724.SZ,002724.SZ,海洋王,2024-07-31,照明设备Ⅲ
851151.SI,330501,照明设备Ⅲ,330500,照明设备Ⅱ,330000,家用电器,000541.SZ,000541.SZ,佛山照明,2021-12-13,照明设备Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,002011.SZ,002011.SZ,盾安环境,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,002050.SZ,002050.SZ,三花智控,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,002290.SZ,002290.SZ,禾盛新材,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,002418.SZ,002418.SZ,康盛股份,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,002676.SZ,002676.SZ,顺威股份,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,002860.SZ,002860.SZ,星帅尔,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,300160.SZ,300160.SZ,秀强股份,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,300217.SZ,300217.SZ,东方电热,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,300342.SZ,300342.SZ,天银机电,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,300403.SZ,300403.SZ,汉宇集团,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,301008.SZ,301008.SZ,宏昌科技,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,600619.SH,600619.SH,海立股份,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,601956.SH,601956.SH,东贝集团,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,603112.SH,603112.SH,华翔股份,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,603311.SH,603311.SH,金海高科,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,603519.SH,603519.SH,立霸股份,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,603578.SH,603578.SH,三星新材,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,603657.SH,603657.SH,春光科技,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,603677.SH,603677.SH,奇精机械,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,603726.SH,603726.SH,朗迪集团,2021-12-13,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,001268.SZ,001268.SZ,联合精密,2022-06-30,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,301252.SZ,301252.SZ,同星科技,2023-05-25,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,603075.SH,603075.SH,热威股份,2023-09-11,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,003028.SZ,003028.SZ,振邦智能,2024-07-31,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,300279.SZ,300279.SZ,和晶科技,2024-07-31,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,300543.SZ,300543.SZ,朗科智能,2024-07-31,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,301135.SZ,301135.SZ,瑞德智能,2024-07-31,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,301280.SZ,301280.SZ,珠城科技,2024-07-31,家电零部件Ⅲ
851161.SI,330601,家电零部件Ⅲ,330600,家电零部件Ⅱ,330000,家用电器,000404.SZ,000404.SZ,长虹华意,2021-12-13,家电零部件Ⅲ
851171.SI,330701,其他家电Ⅲ,330700,其他家电Ⅱ,330000,家用电器,300247.SZ,300247.SZ,融捷健康,2021-12-13,其他家电Ⅲ
851171.SI,330701,其他家电Ⅲ,330700,其他家电Ⅱ,330000,家用电器,603579.SH,603579.SH,荣泰健康,2021-12-13,其他家电Ⅲ
851171.SI,330701,其他家电Ⅲ,330700,其他家电Ⅱ,330000,家用电器,002614.SZ,002614.SZ,奥佳华,2021-12-13,其他家电Ⅲ
851241.SI,340401,肉制品,340400,食品加工,340000,食品饮料,002330.SZ,002330.SZ,得利斯,2021-12-13,肉制品
851241.SI,340401,肉制品,340400,食品加工,340000,食品饮料,002515.SZ,002515.SZ,金字火腿,2021-12-13,肉制品
851241.SI,340401,肉制品,340400,食品加工,340000,食品饮料,002726.SZ,002726.SZ,ST龙大,2021-12-13,肉制品
851241.SI,340401,肉制品,340400,食品加工,340000,食品饮料,002840.SZ,002840.SZ,华统股份,2021-12-13,肉制品
851241.SI,340401,肉制品,340400,食品加工,340000,食品饮料,600073.SH,600073.SH,光明肉业,2021-12-13,肉制品
851241.SI,340401,肉制品,340400,食品加工,340000,食品饮料,000529.SZ,000529.SZ,广弘控股,2023-05-18,肉制品
851241.SI,340401,肉制品,340400,食品加工,340000,食品饮料,000895.SZ,000895.SZ,双汇发展,2021-12-13,肉制品
851246.SI,340406,预加工食品,340400,食品加工,340000,食品饮料,002216.SZ,002216.SZ,三全食品,2021-12-13,预加工食品
851246.SI,340406,预加工食品,340400,食品加工,340000,食品饮料,002702.SZ,002702.SZ,海欣食品,2021-12-13,预加工食品
851246.SI,340406,预加工食品,340400,食品加工,340000,食品饮料,603345.SH,603345.SH,安井食品,2021-12-13,预加工食品
851246.SI,340406,预加工食品,340400,食品加工,340000,食品饮料,603536.SH,603536.SH,惠发食品,2021-12-13,预加工食品
851246.SI,340406,预加工食品,340400,食品加工,340000,食品饮料,605089.SH,605089.SH,味知香,2021-12-13,预加工食品
851246.SI,340406,预加工食品,340400,食品加工,340000,食品饮料,605338.SH,605338.SH,巴比食品,2021-12-13,预加工食品
851246.SI,340406,预加工食品,340400,食品加工,340000,食品饮料,605567.SH,605567.SH,春雪食品,2021-12-13,预加工食品
851246.SI,340406,预加工食品,340400,食品加工,340000,食品饮料,603237.SH,603237.SH,五芳斋,2022-08-31,预加工食品
851246.SI,340406,预加工食品,340400,食品加工,340000,食品饮料,002661.SZ,002661.SZ,克明食品,2023-04-04,预加工食品
851246.SI,340406,预加工食品,340400,食品加工,340000,食品饮料,001215.SZ,001215.SZ,千味央厨,2021-12-13,预加工食品
851247.SI,340407,保健品,340400,食品加工,340000,食品饮料,300146.SZ,300146.SZ,汤臣倍健,2021-12-13,保健品
851247.SI,340407,保健品,340400,食品加工,340000,食品饮料,300791.SZ,300791.SZ,仙乐健康,2021-12-13,保健品
851247.SI,340407,保健品,340400,食品加工,340000,食品饮料,600381.SH,600381.SH,*ST春天,2021-12-13,保健品
851247.SI,340407,保健品,340400,食品加工,340000,食品饮料,600530.SH,600530.SH,ST交昂,2021-12-13,保健品
851247.SI,340407,保健品,340400,食品加工,340000,食品饮料,603102.SH,603102.SH,百合股份,2022-01-25,保健品
851247.SI,340407,保健品,340400,食品加工,340000,食品饮料,000639.SZ,000639.SZ,ST西王,2024-07-31,保健品
851247.SI,340407,保健品,340400,食品加工,340000,食品饮料,603262.SH,603262.SH,技源集团,2025-07-23,保健品
851247.SI,340407,保健品,340400,食品加工,340000,食品饮料,002626.SZ,002626.SZ,金达威,2021-12-13,保健品
851251.SI,340501,白酒Ⅲ,340500,白酒Ⅱ,340000,食品饮料,000596.SZ,000596.SZ,古井贡酒,2021-12-13,白酒Ⅲ
851251.SI,340501,白酒Ⅲ,340500,白酒Ⅱ,340000,食品饮料,000799.SZ,000799.SZ,酒鬼酒,2021-12-13,白酒Ⅲ
851251.SI,340501,白酒Ⅲ,340500,白酒Ⅱ,340000,食品饮料,000858.SZ,000858.SZ,五粮液,2021-12-13,白酒Ⅲ
851251.SI,340501,白酒Ⅲ,340500,白酒Ⅱ,340000,食品饮料,000860.SZ,000860.SZ,顺鑫农业,2021-12-13,白酒Ⅲ
851251.SI,340501,白酒Ⅲ,340500,白酒Ⅱ,340000,食品饮料,000995.SZ,000995.SZ,皇台酒业,2021-12-13,白酒Ⅲ
851251.SI,340501,白酒Ⅲ,340500,白酒Ⅱ,340000,食品饮料,002304.SZ,002304.SZ,洋河股份,2021-12-13,白酒Ⅲ
851251.SI,340501,白酒Ⅲ,340500,白酒Ⅱ,340000,食品饮料,002646.SZ,002646.SZ,天佑德酒,2021-12-13,白酒Ⅲ
851251.SI,340501,白酒Ⅲ,340500,白酒Ⅱ,340000,食品饮料,600197.SH,600197.SH,伊力特,2021-12-13,白酒Ⅲ
851251.SI,340501,白酒Ⅲ,340500,白酒Ⅱ,340000,食品饮料,600199.SH,600199.SH,金种子酒,2021-12-13,白酒Ⅲ
851251.SI,340501,白酒Ⅲ,340500,白酒Ⅱ,340000,食品饮料,600519.SH,600519.SH,贵州茅台,2021-12-13,白酒Ⅲ
851251.SI,340501,白酒Ⅲ,340500,白酒Ⅱ,340000,食品饮料,600559.SH,600559.SH,老白干酒,2021-12-13,白酒Ⅲ
851251.SI,340501,白酒Ⅲ,340500,白酒Ⅱ,340000,食品饮料,600702.SH,600702.SH,舍得酒业,2021-12-13,白酒Ⅲ
