股票代码,股票简称,纳入时间,申万3级,l3_index_code
000045.SZ,深纺织A,2021-12-13,面板,850831.SI
000050.SZ,深天马A,2021-12-13,面板,850831.SI
000100.SZ,TCL科技,2021-12-13,面板,850831.SI
000536.SZ,华映科技,2021-12-13,面板,850831.SI
000725.SZ,京东方A,2021-12-13,面板,850831.SI
000727.SZ,冠捷科技,2021-12-13,面板,850831.SI
002106.SZ,莱宝高科,2021-12-13,面板,850831.SI
002217.SZ,ST合力泰,2021-12-13,面板,850831.SI
002289.SZ,宇顺电子,2021-12-13,面板,850831.SI
002387.SZ,维信诺,2021-12-13,面板,850831.SI
002845.SZ,同兴达,2021-12-13,面板,850831.SI
002876.SZ,三利谱,2021-12-13,面板,850831.SI
002952.SZ,亚世光电,2021-12-13,面板,850831.SI
002955.SZ,鸿合科技,2021-12-13,面板,850831.SI
003019.SZ,宸展光电,2021-12-13,面板,850831.SI
300076.SZ,*ST宁视,2021-12-13,面板,850831.SI
300088.SZ,长信科技,2021-12-13,面板,850831.SI
300120.SZ,经纬辉开,2021-12-13,面板,850831.SI
300545.SZ,联得装备,2021-12-13,面板,850831.SI
300909.SZ,汇创达,2021-12-13,面板,850831.SI
300939.SZ,秋田微,2021-12-13,面板,850831.SI
600552.SH,凯盛科技,2021-12-13,面板,850831.SI
600707.SH,彩虹股份,2021-12-13,面板,850831.SI
603773.SH,沃格光电,2021-12-13,面板,850831.SI
605218.SH,伟时电子,2021-12-13,面板,850831.SI
688055.SH,龙腾光电,2021-12-13,面板,850831.SI
688181.SH,八亿时空,2021-12-13,面板,850831.SI
688299.SH,长阳科技,2021-12-13,面板,850831.SI
688538.SH,和辉光电,2021-12-13,面板,850831.SI
301106.SZ,骏成科技,2022-01-28,面板,850831.SI
001308.SZ,康冠科技,2022-03-18,面板,850831.SI
000509.SZ,华塑控股,2022-08-01,面板,850831.SI
301045.SZ,天禄科技,2022-08-01,面板,850831.SI
301321.SZ,翰博高新,2022-08-18,面板,850831.SI
301379.SZ,天山电子,2022-11-01,面板,850831.SI
688781.SH,视涯科技,2026-03-25,面板,850831.SI
001399.SZ,惠科股份,2026-06-26,面板,850831.SI
000020.SZ,深华发A,2021-12-13,面板,850831.SI
