股票代码,股票简称,纳入时间,申万3级,l3_index_code
300968.SZ,格林精密,2021-12-13,消费电子零部件及组装,850854.SI
300976.SZ,达瑞电子,2021-12-13,消费电子零部件及组装,850854.SI
301051.SZ,信濠光电,2021-12-13,消费电子零部件及组装,850854.SI
301067.SZ,显盈科技,2021-12-13,消费电子零部件及组装,850854.SI
301086.SZ,鸿富瀚,2021-12-13,消费电子零部件及组装,850854.SI
301180.SZ,万祥科技,2021-12-13,消费电子零部件及组装,850854.SI
600130.SH,波导股份,2021-12-13,消费电子零部件及组装,850854.SI
600203.SH,福日电子,2021-12-13,消费电子零部件及组装,850854.SI
601138.SH,工业富联,2021-12-13,消费电子零部件及组装,850854.SI
601231.SH,环旭电子,2021-12-13,消费电子零部件及组装,850854.SI
603327.SH,福蓉科技,2021-12-13,消费电子零部件及组装,850854.SI
603380.SH,易德龙,2021-12-13,消费电子零部件及组装,850854.SI
603595.SH,ST东尼,2021-12-13,消费电子零部件及组装,850854.SI
603626.SH,科森科技,2021-12-13,消费电子零部件及组装,850854.SI
603629.SH,利通电子,2021-12-13,消费电子零部件及组装,850854.SI
603633.SH,徕木股份,2021-12-13,消费电子零部件及组装,850854.SI
603890.SH,春秋电子,2021-12-13,消费电子零部件及组装,850854.SI
605277.SH,新亚电子,2021-12-13,消费电子零部件及组装,850854.SI
688260.SH,昀冢科技,2021-12-13,消费电子零部件及组装,850854.SI
688678.SH,福立旺,2021-12-13,消费电子零部件及组装,850854.SI
688210.SH,统联精密,2021-12-27,消费电子零部件及组装,850854.SI
301123.SZ,奕东电子,2022-01-25,消费电子零部件及组装,850854.SI
002426.SZ,胜利精密,2022-08-01,消费电子零部件及组装,850854.SI
300812.SZ,易天股份,2022-08-01,消费电子零部件及组装,850854.SI
600363.SH,联创光电,2022-08-01,消费电子零部件及组装,850854.SI
301326.SZ,捷邦科技,2022-09-21,消费电子零部件及组装,850854.SI
301285.SZ,鸿日达,2022-09-28,消费电子零部件及组装,850854.SI
603052.SH,可川科技,2022-10-11,消费电子零部件及组装,850854.SI
301389.SZ,隆扬电子,2022-10-31,消费电子零部件及组装,850854.SI
001314.SZ,亿道信息,2023-02-14,消费电子零部件及组装,850854.SI
301387.SZ,光大同创,2023-04-18,消费电子零部件及组装,850854.SI
301383.SZ,天键股份,2023-06-09,消费电子零部件及组装,850854.SI
301486.SZ,致尚科技,2023-07-07,消费电子零部件及组装,850854.SI
301329.SZ,信音电子,2023-07-17,消费电子零部件及组装,850854.SI
603296.SH,华勤技术,2023-08-08,消费电子零部件及组装,850854.SI
301567.SZ,贝隆精密,2024-01-16,消费电子零部件及组装,850854.SI
603341.SH,龙旗科技,2024-03-01,消费电子零部件及组装,850854.SI
300784.SZ,利安科技,2024-06-07,消费电子零部件及组装,850854.SI
300868.SZ,杰美特,2024-07-31,消费电子零部件及组装,850854.SI
301626.SZ,苏州天脉,2024-10-24,消费电子零部件及组装,850854.SI
301491.SZ,汉桑科技,2025-08-06,消费电子零部件及组装,850854.SI
002402.SZ,和而泰,2025-08-13,消费电子零部件及组装,850854.SI
300128.SZ,锦富技术,2026-07-02,消费电子零部件及组装,850854.SI
000021.SZ,深科技,2021-12-13,消费电子零部件及组装,850854.SI
