股票代码,股票简称,纳入时间,申万3级,l3_index_code
002008.SZ,大族激光,2021-12-13,激光设备,850783.SI
300227.SZ,光韵达,2021-12-13,激光设备,850783.SI
300747.SZ,锐科激光,2021-12-13,激光设备,850783.SI
301021.SZ,英诺激光,2021-12-13,激光设备,850783.SI
688025.SH,杰普特,2021-12-13,激光设备,850783.SI
688518.SH,联赢激光,2021-12-13,激光设备,850783.SI
688559.SH,海目星,2021-12-13,激光设备,850783.SI
688170.SH,德龙激光,2022-04-29,激光设备,850783.SI
688646.SH,逸飞激光,2023-07-28,激光设备,850783.SI
300220.SZ,金运激光,2026-07-02,激光设备,850783.SI
688826.SH,频准激光,2026-08-18,激光设备,850783.SI
000988.SZ,华工科技,2021-12-13,激光设备,850783.SI
