股票代码,股票简称,纳入时间,申万3级,l3_index_code
002467.SZ,二六三,2021-12-13,通信应用增值服务,852214.SI
300081.SZ,ST恒信,2021-12-13,通信应用增值服务,852214.SI
300292.SZ,吴通控股,2021-12-13,通信应用增值服务,852214.SI
300571.SZ,平治信息,2021-12-13,通信应用增值服务,852214.SI
300578.SZ,会畅科技,2021-12-13,通信应用增值服务,852214.SI
300921.SZ,南凌科技,2021-12-13,通信应用增值服务,852214.SI
300959.SZ,线上线下,2021-12-13,通信应用增值服务,852214.SI
000839.SZ,国安股份,2022-08-01,通信应用增值服务,852214.SI
002148.SZ,北纬科技,2022-08-09,通信应用增值服务,852214.SI
301380.SZ,挖金客,2022-10-25,通信应用增值服务,852214.SI
301382.SZ,蜂助手,2023-05-17,通信应用增值服务,852214.SI
301428.SZ,世纪恒通,2023-05-19,通信应用增值服务,852214.SI
300383.SZ,光环新网,2023-07-06,通信应用增值服务,852214.SI
300442.SZ,润泽科技,2023-07-06,通信应用增值服务,852214.SI
300738.SZ,奥飞数据,2023-07-06,通信应用增值服务,852214.SI
603881.SH,数据港,2023-07-06,通信应用增值服务,852214.SI
002123.SZ,梦网科技,2021-12-13,通信应用增值服务,852214.SI
