股票代码,股票简称,纳入时间,申万3级,l3_index_code
300250.SZ,初灵信息,2021-12-13,IT服务Ⅲ,852226.SI
300264.SZ,佳创视讯,2021-12-13,IT服务Ⅲ,852226.SI
300271.SZ,华宇软件,2021-12-13,IT服务Ⅲ,852226.SI
300277.SZ,汽轮科技,2021-12-13,IT服务Ⅲ,852226.SI
300287.SZ,飞利信,2021-12-13,IT服务Ⅲ,852226.SI
300288.SZ,朗玛信息,2021-12-13,IT服务Ⅲ,852226.SI
300290.SZ,ST荣科,2021-12-13,IT服务Ⅲ,852226.SI
300300.SZ,海峡创新,2021-12-13,IT服务Ⅲ,852226.SI
300339.SZ,润和软件,2021-12-13,IT服务Ⅲ,852226.SI
300399.SZ,天利科技,2021-12-13,IT服务Ⅲ,852226.SI
300419.SZ,ST浩丰,2021-12-13,IT服务Ⅲ,852226.SI
300440.SZ,运达科技,2021-12-13,IT服务Ⅲ,852226.SI
300448.SZ,浩云科技,2021-12-13,IT服务Ⅲ,852226.SI
300496.SZ,中科创达,2021-12-13,IT服务Ⅲ,852226.SI
300523.SZ,辰安科技,2021-12-13,IT服务Ⅲ,852226.SI
300532.SZ,今天国际,2021-12-13,IT服务Ⅲ,852226.SI
300541.SZ,先进数通,2021-12-13,IT服务Ⅲ,852226.SI
300609.SZ,汇纳科技,2021-12-13,IT服务Ⅲ,852226.SI
300634.SZ,彩讯股份,2021-12-13,IT服务Ⅲ,852226.SI
300674.SZ,宇信科技,2021-12-13,IT服务Ⅲ,852226.SI
300678.SZ,中科信息,2021-12-13,IT服务Ⅲ,852226.SI
300682.SZ,朗新科技,2021-12-13,IT服务Ⅲ,852226.SI
300687.SZ,赛意信息,2021-12-13,IT服务Ⅲ,852226.SI
300846.SZ,首都在线,2021-12-13,IT服务Ⅲ,852226.SI
300872.SZ,天阳科技,2021-12-13,IT服务Ⅲ,852226.SI
300895.SZ,铜牛信息,2021-12-13,IT服务Ⅲ,852226.SI
301085.SZ,亚康股份,2021-12-13,IT服务Ⅲ,852226.SI
301178.SZ,天亿马,2021-12-13,IT服务Ⅲ,852226.SI
301185.SZ,鸥玛软件,2021-12-13,IT服务Ⅲ,852226.SI
600131.SH,国网信通,2021-12-13,IT服务Ⅲ,852226.SI
600271.SH,航天信息,2021-12-13,IT服务Ⅲ,852226.SI
600410.SH,华胜天成,2021-12-13,IT服务Ⅲ,852226.SI
600446.SH,金证股份,2021-12-13,IT服务Ⅲ,852226.SI
600476.SH,*ST湘邮,2021-12-13,IT服务Ⅲ,852226.SI
600536.SH,中国软件,2021-12-13,IT服务Ⅲ,852226.SI
600571.SH,信雅达,2021-12-13,IT服务Ⅲ,852226.SI
600718.SH,东软集团,2021-12-13,IT服务Ⅲ,852226.SI
600728.SH,佳都科技,2021-12-13,IT服务Ⅲ,852226.SI
600756.SH,浪潮软件,2021-12-13,IT服务Ⅲ,852226.SI
600797.SH,浙大网新,2021-12-13,IT服务Ⅲ,852226.SI
600845.SH,宝信软件,2021-12-13,IT服务Ⅲ,852226.SI
600850.SH,电科数字,2021-12-13,IT服务Ⅲ,852226.SI
603138.SH,海量数据,2021-12-13,IT服务Ⅲ,852226.SI
603171.SH,税友股份,2021-12-13,IT服务Ⅲ,852226.SI
603636.SH,南威软件,2021-12-13,IT服务Ⅲ,852226.SI
603869.SH,ST智知,2021-12-13,IT服务Ⅲ,852226.SI
603887.SH,城地香江,2021-12-13,IT服务Ⅲ,852226.SI
603918.SH,金桥信息,2021-12-13,IT服务Ⅲ,852226.SI
605398.SH,新炬网络,2021-12-13,IT服务Ⅲ,852226.SI
688004.SH,博汇科技,2021-12-13,IT服务Ⅲ,852226.SI
688039.SH,当虹科技,2021-12-13,IT服务Ⅲ,852226.SI
688051.SH,佳华科技,2021-12-13,IT服务Ⅲ,852226.SI
688066.SH,*ST航图,2021-12-13,IT服务Ⅲ,852226.SI
688088.SH,虹软科技,2021-12-13,IT服务Ⅲ,852226.SI
688158.SH,优刻得-W,2021-12-13,IT服务Ⅲ,852226.SI
688228.SH,开普云,2021-12-13,IT服务Ⅲ,852226.SI
688229.SH,博睿数据,2021-12-13,IT服务Ⅲ,852226.SI
688258.SH,卓易信息,2021-12-13,IT服务Ⅲ,852226.SI
688316.SH,青云科技,2021-12-13,IT服务Ⅲ,852226.SI
688365.SH,光云科技,2021-12-13,IT服务Ⅲ,852226.SI
688500.SH,慧辰股份,2021-12-13,IT服务Ⅲ,852226.SI
688509.SH,正元地信,2021-12-13,IT服务Ⅲ,852226.SI
688568.SH,中科星图,2021-12-13,IT服务Ⅲ,852226.SI
688787.SH,海天瑞声,2021-12-13,IT服务Ⅲ,852226.SI
688227.SH,品高股份,2021-12-30,IT服务Ⅲ,852226.SI
301218.SZ,华是科技,2022-03-07,IT服务Ⅲ,852226.SI
301236.SZ,软通动力,2022-03-15,IT服务Ⅲ,852226.SI
688207.SH,格灵深瞳,2022-03-17,IT服务Ⅲ,852226.SI
301248.SZ,杰创智能,2022-04-20,IT服务Ⅲ,852226.SI
688327.SH,云从科技,2022-05-27,IT服务Ⅲ,852226.SI
688251.SH,井松智能,2022-06-06,IT服务Ⅲ,852226.SI
301208.SZ,中亦科技,2022-07-07,IT服务Ⅲ,852226.SI
000409.SZ,云鼎科技,2022-08-01,IT服务Ⅲ,852226.SI
603859.SH,能科科技,2022-08-01,IT服务Ⅲ,852226.SI
301316.SZ,慧博云通,2022-10-13,IT服务Ⅲ,852226.SI
301396.SZ,宏景科技,2022-11-11,IT服务Ⅲ,852226.SI
688343.SH,云天励飞,2023-04-04,IT服务Ⅲ,852226.SI
002908.SZ,德生科技,2023-05-24,IT服务Ⅲ,852226.SI
688562.SH,航天软件,2023-05-24,IT服务Ⅲ,852226.SI
301172.SZ,君逸数码,2023-07-26,IT服务Ⅲ,852226.SI
600589.SH,大位科技,2024-07-25,IT服务Ⅲ,852226.SI
000815.SZ,美利云,2024-07-31,IT服务Ⅲ,852226.SI
301556.SZ,托普云农,2024-10-17,IT服务Ⅲ,852226.SI
301638.SZ,南网数字,2025-11-18,IT服务Ⅲ,852226.SI
002229.SZ,鸿博股份,2026-07-02,IT服务Ⅲ,852226.SI
300536.SZ,农尚环境,2026-07-02,IT服务Ⅲ,852226.SI
600666.SH,奥瑞德,2026-07-02,IT服务Ⅲ,852226.SI
000034.SZ,神州数码,2021-12-13,IT服务Ⅲ,852226.SI
