股票代码,股票简称,纳入时间,申万3级,l3_index_code
300142.SZ,沃森生物,2021-12-13,疫苗,851523.SI
300601.SZ,康泰生物,2021-12-13,疫苗,851523.SI
300841.SZ,康华生物,2021-12-13,疫苗,851523.SI
600739.SH,辽宁成大,2021-12-13,疫苗,851523.SI
688185.SH,康希诺,2021-12-13,疫苗,851523.SI
688276.SH,百克生物,2021-12-13,疫苗,851523.SI
688319.SH,欧林生物,2021-12-13,疫苗,851523.SI
688670.SH,金迪克,2021-12-13,疫苗,851523.SI
688739.SH,成大生物,2021-12-13,疫苗,851523.SI
301207.SZ,华兰疫苗,2022-02-18,疫苗,851523.SI
002007.SZ,华兰生物,2022-08-01,疫苗,851523.SI
300122.SZ,智飞生物,2021-12-13,疫苗,851523.SI
