股票代码,股票简称,纳入时间,申万3级,l3_index_code
000513.SZ,丽珠集团,2021-12-13,化学制剂,851512.SI
000566.SZ,海南海药,2021-12-13,化学制剂,851512.SI
000597.SZ,东北制药,2021-12-13,化学制剂,851512.SI
000766.SZ,通化金马,2021-12-13,化学制剂,851512.SI
000788.SZ,北大医药,2021-12-13,化学制剂,851512.SI
000813.SZ,德展健康,2021-12-13,化学制剂,851512.SI
000908.SZ,石药景峰,2021-12-13,化学制剂,851512.SI
000915.SZ,华特达因,2021-12-13,化学制剂,851512.SI
000931.SZ,中关村,2021-12-13,化学制剂,851512.SI
000963.SZ,华东医药,2021-12-13,化学制剂,851512.SI
002004.SZ,华邦健康,2021-12-13,化学制剂,851512.SI
002019.SZ,亿帆医药,2021-12-13,化学制剂,851512.SI
002020.SZ,京新药业,2021-12-13,化学制剂,851512.SI
002262.SZ,恩华药业,2021-12-13,化学制剂,851512.SI
002294.SZ,信立泰,2021-12-13,化学制剂,851512.SI
002370.SZ,亚太药业,2021-12-13,化学制剂,851512.SI
002393.SZ,力生制药,2021-12-13,化学制剂,851512.SI
002422.SZ,科伦药业,2021-12-13,化学制剂,851512.SI
002437.SZ,誉衡药业,2021-12-13,化学制剂,851512.SI
002550.SZ,千红制药,2021-12-13,化学制剂,851512.SI
002653.SZ,海思科,2021-12-13,化学制剂,851512.SI
002675.SZ,东诚药业,2021-12-13,化学制剂,851512.SI
002755.SZ,奥赛康,2021-12-13,化学制剂,851512.SI
002793.SZ,罗欣药业,2021-12-13,化学制剂,851512.SI
002826.SZ,易明医药,2021-12-13,化学制剂,851512.SI
002900.SZ,哈三联,2021-12-13,化学制剂,851512.SI
002923.SZ,润都股份,2021-12-13,化学制剂,851512.SI
002940.SZ,昂利康,2021-12-13,化学制剂,851512.SI
003020.SZ,立方制药,2021-12-13,化学制剂,851512.SI
300006.SZ,莱美药业,2021-12-13,化学制剂,851512.SI
300016.SZ,北陆药业,2021-12-13,化学制剂,851512.SI
300086.SZ,康芝药业,2021-12-13,化学制剂,851512.SI
300110.SZ,华仁药业,2021-12-13,化学制剂,851512.SI
300194.SZ,福安药业,2021-12-13,化学制剂,851512.SI
300199.SZ,翰宇药业,2021-12-13,化学制剂,851512.SI
300233.SZ,金城医药,2021-12-13,化学制剂,851512.SI
300254.SZ,仟源医药,2021-12-13,化学制剂,851512.SI
300255.SZ,常山药业,2021-12-13,化学制剂,851512.SI
300434.SZ,金石亚药,2021-12-13,化学制剂,851512.SI
300436.SZ,广生堂,2021-12-13,化学制剂,851512.SI
300558.SZ,贝达药业,2021-12-13,化学制剂,851512.SI
300573.SZ,兴齐眼药,2021-12-13,化学制剂,851512.SI
300584.SZ,海辰药业,2021-12-13,化学制剂,851512.SI
300705.SZ,九典制药,2021-12-13,化学制剂,851512.SI
300723.SZ,一品红,2021-12-13,化学制剂,851512.SI
301075.SZ,多瑞医药,2021-12-13,化学制剂,851512.SI
600062.SH,华润双鹤,2021-12-13,化学制剂,851512.SI
600079.SH,ST人福,2021-12-13,化学制剂,851512.SI
600196.SH,复星医药,2021-12-13,化学制剂,851512.SI
600276.SH,恒瑞医药,2021-12-13,化学制剂,851512.SI
600380.SH,健康元,2021-12-13,化学制剂,851512.SI
600420.SH,国药现代,2021-12-13,化学制剂,851512.SI
600513.SH,联环药业,2021-12-13,化学制剂,851512.SI
600521.SH,华海药业,2021-12-13,化学制剂,851512.SI
600613.SH,神奇制药,2021-12-13,化学制剂,851512.SI
600624.SH,ST复华,2021-12-13,化学制剂,851512.SI
600664.SH,哈药股份,2021-12-13,化学制剂,851512.SI
600789.SH,鲁抗医药,2021-12-13,化学制剂,851512.SI
600812.SH,华北制药,2021-12-13,化学制剂,851512.SI
600851.SH,海欣股份,2021-12-13,化学制剂,851512.SI
603168.SH,莎普爱思,2021-12-13,化学制剂,851512.SI
603367.SH,辰欣药业,2021-12-13,化学制剂,851512.SI
603669.SH,灵康药业,2021-12-13,化学制剂,851512.SI
603676.SH,卫信康,2021-12-13,化学制剂,851512.SI
603707.SH,健友股份,2021-12-13,化学制剂,851512.SI
603811.SH,诚意药业,2021-12-13,化学制剂,851512.SI
688091.SH,上海谊众,2021-12-13,化学制剂,851512.SI
688117.SH,圣诺生物,2021-12-13,化学制剂,851512.SI
688189.SH,ST南新,2021-12-13,化学制剂,851512.SI
688192.SH,迪哲医药,2021-12-13,化学制剂,851512.SI
688221.SH,前沿生物,2021-12-13,化学制剂,851512.SI
688266.SH,泽璟制药,2021-12-13,化学制剂,851512.SI
688321.SH,微芯生物,2021-12-13,化学制剂,851512.SI
688505.SH,复旦张江,2021-12-13,化学制剂,851512.SI
688513.SH,苑东生物,2021-12-13,化学制剂,851512.SI
688553.SH,汇宇制药,2021-12-13,化学制剂,851512.SI
688566.SH,吉贝尔,2021-12-13,化学制剂,851512.SI
688578.SH,艾力斯,2021-12-13,化学制剂,851512.SI
688658.SH,悦康药业,2021-12-13,化学制剂,851512.SI
688799.SH,华纳药厂,2021-12-13,化学制剂,851512.SI
688176.SH,亚虹医药,2022-01-07,化学制剂,851512.SI
688062.SH,迈威生物,2022-01-18,化学制剂,851512.SI
301130.SZ,西点药业,2022-02-23,化学制剂,851512.SI
688197.SH,首药控股,2022-03-23,化学制剂,851512.SI
301263.SZ,泰恩康,2022-03-29,化学制剂,851512.SI
688302.SH,海创药业,2022-04-12,化学制剂,851512.SI
601089.SH,福元医药,2022-06-30,化学制剂,851512.SI
688382.SH,益方生物,2022-07-25,化学制剂,851512.SI
000919.SZ,金陵药业,2022-08-01,化学制剂,851512.SI
002693.SZ,双成药业,2022-08-01,化学制剂,851512.SI
002742.SZ,冀衡医药,2022-08-01,化学制剂,851512.SI
002872.SZ,ST天圣,2022-08-01,化学制剂,851512.SI
300111.SZ,向日葵,2022-08-01,化学制剂,851512.SI
300204.SZ,舒泰神,2022-08-01,化学制剂,851512.SI
600267.SH,海正药业,2022-08-01,化学制剂,851512.SI
600774.SH,汉商集团,2022-08-01,化学制剂,851512.SI
688373.SH,盟科药业,2022-08-05,化学制剂,851512.SI
688247.SH,宣泰医药,2022-08-25,化学制剂,851512.SI
688428.SH,诺诚健华,2022-09-21,化学制剂,851512.SI
688506.SH,百利天恒,2023-01-06,化学制剂,851512.SI
301507.SZ,民生健康,2023-09-05,化学制剂,851512.SI
688235.SH,百济神州,2024-05-22,化学制剂,851512.SI
002038.SZ,双鹭药业,2024-07-31,化学制剂,851512.SI
002399.SZ,海普瑞,2024-07-31,化学制剂,851512.SI
603207.SH,小方制药,2024-08-26,化学制剂,851512.SI
688759.SH,必贝特-U,2025-10-28,化学制剂,851512.SI
000153.SZ,丰原药业,2021-12-13,化学制剂,851512.SI
