股票代码,股票简称,纳入时间,申万3级,l3_index_code
002191.SZ,劲嘉股份,2021-12-13,纸包装,851425.SI
002228.SZ,合兴包装,2021-12-13,纸包装,851425.SI
002303.SZ,美盈森,2021-12-13,纸包装,851425.SI
002565.SZ,顺灏股份,2021-12-13,纸包装,851425.SI
002799.SZ,环球印务,2021-12-13,纸包装,851425.SI
002831.SZ,裕同科技,2021-12-13,纸包装,851425.SI
002836.SZ,新宏泽,2021-12-13,纸包装,851425.SI
300883.SZ,龙利得,2021-12-13,纸包装,851425.SI
301062.SZ,上海艾录,2021-12-13,纸包装,851425.SI
601515.SH,衢州东峰,2021-12-13,纸包装,851425.SI
603058.SH,永吉股份,2021-12-13,纸包装,851425.SI
603429.SH,*ST集友,2021-12-13,纸包装,851425.SI
603499.SH,翔港科技,2021-12-13,纸包装,851425.SI
603687.SH,大胜达,2021-12-13,纸包装,851425.SI
301296.SZ,新巨丰,2022-09-02,纸包装,851425.SI
301223.SZ,中荣股份,2022-10-26,纸包装,851425.SI
301355.SZ,南王科技,2023-06-12,纸包装,851425.SI
603091.SH,众鑫股份,2024-08-30,纸包装,851425.SI
000812.SZ,陕西金叶,2021-12-13,纸包装,851425.SI
