l3_index_code,l3_industry_code,l3_name,l2_code,l2_name,l1_code,l1_name,股票代码,ts_code,股票简称,纳入时间,申万3级
850854.SI,270504,消费电子零部件及组装,270500,消费电子,270000,电子,300128.SZ,300128.SZ,锦富技术,2026-07-02,消费电子零部件及组装
850854.SI,270504,消费电子零部件及组装,270500,消费电子,270000,电子,000021.SZ,000021.SZ,深科技,2021-12-13,消费电子零部件及组装
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,002643.SZ,002643.SZ,万润股份,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,002741.SZ,002741.SZ,光华科技,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,300054.SZ,300054.SZ,鼎龙股份,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,300236.SZ,300236.SZ,上海新阳,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,300346.SZ,300346.SZ,南大光电,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,300398.SZ,300398.SZ,飞凯材料,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,300429.SZ,300429.SZ,强力新材,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,300481.SZ,300481.SZ,濮阳惠成,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,300537.SZ,300537.SZ,广信材料,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,300576.SZ,300576.SZ,容大感光,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,300655.SZ,300655.SZ,晶瑞电材,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,603002.SH,603002.SH,宏昌电子,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,603078.SH,603078.SH,江化微,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,603931.SH,603931.SH,格林达,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688019.SH,688019.SH,安集科技,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688106.SH,688106.SH,金宏气体,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688268.SH,688268.SH,华特气体,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688359.SH,688359.SH,三孚新科,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688550.SH,688550.SH,瑞联新材,2021-12-13,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688150.SH,688150.SH,莱特光电,2022-03-18,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,300285.SZ,300285.SZ,国瓷材料,2022-08-01,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,300684.SZ,300684.SZ,中石科技,2022-08-01,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688371.SH,688371.SH,菲沃泰,2022-08-02,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688035.SH,688035.SH,德邦科技,2022-09-19,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,301319.SZ,301319.SZ,唯特偶,2022-09-29,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688603.SH,688603.SH,天承科技,2023-07-10,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688548.SH,688548.SH,广钢气体,2023-08-15,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688549.SH,688549.SH,中巨芯-U,2023-09-08,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,301489.SZ,301489.SZ,思泉新材,2023-10-24,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,600330.SH,600330.SH,天通股份,2024-07-31,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688683.SH,688683.SH,莱尔科技,2024-07-31,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,688545.SH,688545.SH,兴福电子,2025-01-22,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,301630.SZ,301630.SZ,同宇新材,2025-07-10,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,603115.SH,603115.SH,海星股份,2026-07-02,电子化学品Ⅲ
850861.SI,270601,电子化学品Ⅲ,270600,电子化学品Ⅱ,270000,电子,002584.SZ,002584.SZ,西陇科学,2021-12-13,电子化学品Ⅲ
